"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs","Aug 16, 2025, 2:29 PM","Aug 16, 2025, 3:24 PM","","Bicep Curl (Machine)",,"",2,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Lat Pulldown (Machine)",,"",0,"normal",41.25,15,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Lat Pulldown (Machine)",,"",1,"normal",41.25,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Lat Pulldown (Machine)",,"",2,"normal",41.25,15,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Seated Row (Machine)",,"",0,"normal",35,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Seated Row (Machine)",,"",1,"normal",35,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Seated Row (Machine)",,"",2,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",15,20,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",26.25,15,,,8
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",26.25,15,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",26.25,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Seated Bicep Curl",,"",0,"normal",10,12,,,8
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Seated Bicep Curl",,"",1,"normal",10,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Triceps Rope Pushdown",,"",0,"normal",13.75,15,,,7
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Triceps Rope Pushdown",,"",1,"normal",16.25,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Aug 15, 2025, 4:46 PM","Aug 15, 2025, 5:59 PM","","Triceps Rope Pushdown",,"",2,"normal",16.25,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Chest Press (Machine)",,"",0,"normal",15,20,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Chest Press (Machine)",,"",1,"normal",33.75,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Chest Press (Machine)",,"",2,"normal",33.75,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Chest Press (Machine)",,"",3,"normal",33.75,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Decline Bench Press (Machine)",,"",0,"normal",15,9,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Decline Bench Press (Machine)",,"",1,"normal",15,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Decline Bench Press (Machine)",,"",2,"normal",15,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Seated Bicep Curl",,"",0,"normal",8,20,,,8
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Seated Bicep Curl",,"",1,"normal",8,20,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Aug 8, 2025, 5:01 PM","Aug 8, 2025, 5:44 PM","","Seated Bicep Curl",,"",2,"normal",8,12,,,9
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Press Horizontal (Machine)",,"",0,"normal",22.5,15,,,6
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Press Horizontal (Machine)",,"",1,"normal",52.5,15,,,9
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Press Horizontal (Machine)",,"",2,"normal",52.5,15,,,9.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Press Horizontal (Machine)",,"",3,"normal",52.5,15,,,9.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Extension (Machine)",,"",0,"normal",60,12,,,9.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Extension (Machine)",,"",1,"normal",60,12,,,10
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Leg Extension (Machine)",,"",2,"normal",56.25,12,,,9.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Lying Leg Curl (Machine)",,"",0,"normal",33.75,12,,,8
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Lying Leg Curl (Machine)",,"",1,"normal",30,12,,,8
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Lying Leg Curl (Machine)",,"",2,"normal",33.75,6,,,10
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Hip Abduction (Machine)",,"",0,"normal",30,15,,,8.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Hip Abduction (Machine)",,"",1,"normal",33.75,15,,,9.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Hip Abduction (Machine)",,"",2,"normal",37.5,15,,,9.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Hip Adduction (Machine)",,"",0,"normal",37.5,15,,,8.5
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Hip Adduction (Machine)",,"",1,"normal",37.5,15,,,9
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Hip Adduction (Machine)",,"",2,"normal",41.25,15,,,9
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,15,,,8
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,15,,,9
"Legs","Jul 17, 2025, 5:24 PM","Jul 17, 2025, 6:23 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",8,15,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Fly (Machine)",,"",0,"normal",42.5,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Fly (Machine)",,"",1,"normal",42.5,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Fly (Machine)",,"",2,"normal",42.5,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Press (Machine)",,"",0,"normal",12.5,20,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Press (Machine)",,"",1,"normal",35,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Press (Machine)",,"",2,"normal",35,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Chest Press (Machine)",,"",3,"normal",35,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",20,5,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Bicep Curl (Machine)",,"",0,"normal",20,12,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Bicep Curl (Machine)",,"",1,"normal",27.5,12,,,8
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Bicep Curl (Machine)",,"",2,"normal",30,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Bicep Curl (Machine)",,"",3,"normal",30,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 11, 2025, 1:24 PM","Jul 11, 2025, 2:41 PM","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",20,4,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Lat Pulldown (Machine)",,"",0,"normal",18.75,20,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Lat Pulldown (Machine)",,"",1,"normal",37.5,15,,,8
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Lat Pulldown (Machine)",,"",2,"normal",37.5,15,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Lat Pulldown (Machine)",,"",3,"normal",37.5,15,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Lat Pulldown (Machine)",,"",4,"normal",41.25,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Seated Row (Machine)",,"",0,"normal",30,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Seated Row (Machine)",,"",1,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Seated Row (Machine)",,"",2,"normal",30,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Seated Row (Machine)",,"",3,"normal",30,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",26.25,8,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",8,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",8,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jul 10, 2025, 12:49 PM","Jul 10, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",2,"normal",8,14,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Fly (Machine)",,"",0,"normal",22.5,15,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Fly (Machine)",,"",1,"normal",37.5,15,,,8.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Fly (Machine)",,"",2,"normal",37.5,15,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Fly (Machine)",,"",3,"normal",37.5,15,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Press (Machine)",,"",0,"normal",33.75,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Press (Machine)",,"",1,"normal",33.75,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Chest Press (Machine)",,"",2,"normal",33.75,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",18.75,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",18.75,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",18.75,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Decline Bench Press (Machine)",,"",0,"normal",15,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Decline Bench Press (Machine)",,"",1,"normal",15,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Decline Bench Press (Machine)",,"",2,"normal",15,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Seated Bicep Curl",,"",0,"normal",10,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Seated Bicep Curl",,"",1,"normal",10,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Seated Bicep Curl",,"",2,"normal",9,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Triceps Rope Pushdown",,"",0,"normal",13.75,15,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Triceps Rope Pushdown",,"",1,"normal",13.75,15,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Triceps Rope Pushdown",,"",2,"normal",13.75,15,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jul 2, 2025, 2:53 PM","Jul 2, 2025, 4:07 PM","","Decline Crunch",,"",0,"normal",,30,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Lat Pulldown (Machine)",,"",0,"normal",15,20,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Lat Pulldown (Machine)",,"",1,"normal",41.25,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Lat Pulldown (Machine)",,"",2,"normal",41.25,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Lat Pulldown (Machine)",,"",3,"normal",41.25,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Seated Row (Machine)",,"",0,"normal",30,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Seated Row (Machine)",,"",1,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Seated Row (Machine)",,"",2,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Seated Row (Machine)",,"",3,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,9,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,9,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Seated Bicep Curl",,"",0,"normal",10,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Seated Bicep Curl",,"",1,"normal",10,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Jun 26, 2025, 4:33 PM","Jun 26, 2025, 5:34 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Fly (Machine)",,"",0,"normal",45,7,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Fly (Machine)",,"",1,"normal",37.5,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Fly (Machine)",,"",2,"normal",37.5,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Press (Machine)",,"",0,"normal",18.75,20,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Press (Machine)",,"",1,"normal",33.75,12,,,8
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Press (Machine)",,"",2,"normal",33.75,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Press (Machine)",,"",3,"normal",33.75,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Chest Press (Machine)",,"",4,"normal",33.75,7,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",22.5,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",22.5,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",18.75,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Decline Bench Press (Machine)",,"",0,"normal",15,10,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Decline Bench Press (Machine)",,"",1,"normal",15,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Decline Bench Press (Machine)",,"",2,"normal",15,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Jun 23, 2025, 5:03 PM","Jun 23, 2025, 6:13 PM","","Seated Bicep Curl",,"",0,"normal",10,12,,,9
